execution	target_folder	target_label	reference_id	reference_origin	target_qc_flags	biological_role	reads_with_reported_alignment	reads_unique_best_AS	reads_tied_best_AS_including_target	median_AS	median_identity	median_query_coverage	reference_length_bp	reference_header_original	reference_md5
Lib2barcode89	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib2barcode90	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib2barcode90	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib2barcode90	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib2barcode90	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib2barcode90	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	115	115	0	340	0.95180723	0.9004329	425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib2barcode90	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib2barcode90	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib2barcode91	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib2barcode91	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib2barcode91	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib2barcode91	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib2barcode91	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	97	97	0	316	0.92890995	0.90128755	425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib2barcode91	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib2barcode91	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib2barcode92	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib2barcode92	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib2barcode92	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib2barcode92	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib2barcode92	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib2barcode92	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib2barcode92	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib2barcode93	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib2barcode93	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib2barcode93	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib2barcode93	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib2barcode93	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib2barcode93	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib2barcode93	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib2barcode94	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib2barcode94	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib2barcode94	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib2barcode94	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib2barcode94	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib2barcode94	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib2barcode94	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib2barcode95	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	436	436	0	284.0	0.91496315	0.89823009	883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib2barcode95	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	29	29	0	322	0.98843931	0.75877193	174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib2barcode95	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib2barcode95	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib2barcode95	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib2barcode95	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib2barcode95	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	2	2	0	402.0	0.94283754	0.97844828	227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib2barcode96	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib2barcode96	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib2barcode96	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib2barcode96	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib2barcode96	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib2barcode96	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib2barcode96	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib3barcode01	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib3barcode01	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib3barcode01	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib3barcode01	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib3barcode01	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	832	832	0	305.0	0.93452381	0.88646288	425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib3barcode01	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib3barcode01	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib3barcode02	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib3barcode02	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib3barcode02	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib3barcode02	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib3barcode02	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	1	1	0	302	0.98125	0.14362657	425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib3barcode02	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib3barcode02	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib3barcode03	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib3barcode03	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib3barcode03	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib3barcode03	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib3barcode03	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	384	384	0	337.0	0.96283939	0.86870834	425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib3barcode03	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib3barcode03	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib3barcode09	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib3barcode09	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib3barcode09	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib3barcode09	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib3barcode09	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	629	629	0	346	0.96551724	0.88695652	425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib3barcode09	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib3barcode09	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib3barcode10	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
Lib3barcode10	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				174	U63466.1 Human herpesvirus 7 DNA polymerase gene, partial cds	20b40d8dda57c3d70d0b07dae36c3446
Lib3barcode10	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				1724	KU963227.1 Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene, partial cds	bf281488920cf6856839aa1af6f20ca0
Lib3barcode10	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				988	KU963232.1 Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene, partial cds	c580909e662282b9e932caef35bed57a
Lib3barcode10	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	784	784	0	314.0	0.93301435	0.88793103	425	PQ362650.1 Callitrichine gammaherpesvirus 3 isolate CalHV-3_01_BR DNA polymerase gene, partial cds	f1a9ba29665add38bfee0415562a2b60
Lib3barcode10	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				469	AY139027.1 Cebus albifrons lymphocryptovirus 1 DNA polymerase (DPOL) gene, partial cds	74f43c8abe032da274ec48f9515662fc
Lib3barcode10	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	INTERNAL_REFERENCE	REFERENCE_COMPETITION_RESULT	0	0	0				227	Consensus_barcode13.fastq.gz.consenso_threshold_0.7_quality_15	378d31d8781eb4b56fe927a6f3394906
Lib3barcode11	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	OK	REFERENCE_COMPETITION_RESULT	0	0	0				883	AY359407.1 Pan troglodytes herpesvirus 6 DNA polymerase gene, partial cds	930e089dc61ab16dabbbd33825b81fbf
